target_names,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,left_distance,right_distance,up_distance,down_distance,target
m,0.0,0.0,0.0,0.0,0.0,19.531,16.211,0.0,0.0,21.191,11.816,0.0,0.0,0.0,0.0,0.0,37,41,44,48,13
m,0.0,0.0,0.0,0.0,0.0,29.688,22.07,0.0,0.0,15.039,11.621,0.0,0.0,0.0,0.0,0.0,31,41,47,49,13
m,0.0,0.0,0.0,0.0,2.832,40.039,18.164,0.0,0.0,19.629,9.668,0.0,0.0,0.0,0.0,0.0,29,33,47,50,13
m,0.0,0.0,0.0,0.0,0.0,28.027,16.016,0.0,0.0,12.207,11.23,0.0,0.0,0.0,0.0,0.0,40,45,47,49,13
m,0.0,0.0,0.0,0.0,0.0,24.609,25.098,0.0,0.0,16.699,12.891,0.0,0.0,0.0,0.0,0.0,36,41,46,49,13
m,0.0,0.0,0.0,0.0,0.0,13.184,14.453,0.0,0.0,5.566,12.793,0.0,0.0,0.0,0.0,0.0,50,48,47,49,13
m,0.0,0.0,0.0,0.0,0.0,20.605,13.77,0.0,0.0,16.211,16.016,0.0,0.0,0.0,0.0,0.0,42,40,47,49,13
m,0.0,0.0,0.0,0.0,0.0,27.344,22.266,0.0,0.0,14.355,9.863,0.0,0.0,0.0,0.0,0.0,36,36,49,51,13
m,0.0,0.0,0.0,0.0,17.09,25.977,15.234,0.0,9.668,9.57,22.266,8.691,0.0,0.0,0.0,0.0,12,16,45,47,13
m,0.0,0.0,0.0,0.0,0.0,24.414,7.812,0.0,0.0,15.43,8.008,0.0,0.0,0.0,0.0,0.0,35,47,50,52,13
m,0.0,0.0,0.0,0.0,0.0,24.805,11.328,0.0,0.0,12.793,13.184,0.0,0.0,0.0,0.0,0.0,39,48,47,50,13
m,0.0,0.0,0.0,0.0,0.0,15.234,19.141,0.0,0.0,13.672,12.109,0.0,0.0,0.0,0.0,0.0,41,43,48,51,13
m,0.0,0.0,0.0,0.0,0.977,37.402,27.148,0.0,5.371,11.328,14.16,0.0,0.0,0.0,0.0,0.0,26,33,44,47,13
m,0.0,0.0,0.0,0.0,0.0,27.539,20.02,0.0,0.0,16.309,11.328,0.0,0.0,0.0,0.0,0.0,31,36,47,50,13
m,0.0,0.0,0.0,0.0,4.59,38.867,32.812,0.0,0.0,32.91,15.918,0.0,0.0,0.0,0.0,0.0,29,34,34,37,13
m,0.0,0.0,0.0,0.0,0.0,20.41,9.766,0.0,0.0,19.043,8.691,0.0,0.0,0.0,0.0,0.0,41,49,49,51,13
m,0.0,0.0,0.0,0.0,0.0,30.566,30.762,0.0,0.0,13.965,15.137,0.0,0.0,0.0,0.0,0.0,38,40,44,47,13
m,0.0,0.0,0.0,0.0,0.0,39.355,25.977,0.0,0.0,17.285,13.867,0.0,0.0,0.0,0.0,0.0,32,33,41,44,13
m,0.0,0.0,0.0,0.0,0.0,22.559,27.051,0.0,0.0,24.023,24.707,0.0,0.0,0.0,0.0,0.0,33,35,47,49,13
m,0.0,0.0,0.0,0.0,0.0,19.629,13.086,0.0,0.0,16.504,9.668,0.0,0.0,0.0,0.0,0.0,43,49,49,51,13
m,0.0,0.0,0.0,0.0,0.0,34.57,18.359,0.0,0.0,23.34,10.547,0.0,0.0,0.0,0.0,0.0,35,48,45,47,13
m,0.0,0.0,0.0,0.0,0.0,20.117,20.41,0.0,0.0,7.324,12.109,0.0,0.0,0.0,0.0,0.0,41,42,47,50,13
m,0.0,0.0,0.0,0.0,0.0,26.367,36.426,0.0,0.0,29.59,21.484,0.0,0.0,0.0,0.0,0.0,31,35,45,47,13
m,0.0,0.0,0.0,0.0,0.0,20.312,28.125,0.0,0.0,13.379,14.453,0.0,0.0,0.0,0.0,0.0,38,41,43,46,13
m,0.0,0.0,0.0,0.0,0.0,23.828,17.773,0.0,0.0,12.5,9.375,0.0,0.0,0.0,0.0,0.0,43,46,45,48,13
m,0.0,0.0,0.0,0.0,0.0,23.047,24.805,0.0,0.0,20.898,19.727,0.0,0.0,0.0,0.0,0.0,41,40,43,45,13
m,0.0,0.0,0.0,0.0,0.0,27.539,16.699,0.0,0.0,10.156,15.723,0.0,0.0,0.0,0.0,0.0,39,42,43,46,13
m,0.0,0.0,0.0,0.0,0.0,29.297,15.918,0.0,0.0,18.555,16.113,0.0,0.0,0.0,0.0,0.0,38,41,47,50,13
m,0.0,0.0,0.0,0.0,0.0,27.441,31.348,0.0,0.0,6.836,21.875,0.0,0.0,0.0,0.0,0.0,48,43,44,47,13
m,0.0,0.0,0.0,0.0,0.0,30.957,20.996,0.0,0.0,17.578,18.555,0.0,0.0,0.0,0.0,0.0,36,40,45,47,13
m,0.0,0.0,0.0,0.0,0.0,24.414,25.391,0.0,0.0,14.941,13.672,0.0,0.0,0.0,0.0,0.0,33,36,48,50,13
m,0.0,0.0,0.0,0.0,0.0,19.141,19.238,0.0,0.0,9.473,12.891,0.0,0.0,0.0,0.0,0.0,44,44,46,49,13
m,0.0,0.0,0.0,0.0,4.395,26.855,31.152,0.293,3.32,21.387,24.023,0.0,0.0,0.0,0.0,0.0,27,31,48,50,13
m,0.0,0.0,0.0,0.0,0.0,29.297,13.574,0.0,0.0,14.062,8.984,0.0,0.0,0.0,0.0,0.0,33,37,49,51,13
m,0.0,0.0,0.0,0.0,6.738,45.801,29.883,4.395,9.668,13.379,11.426,2.832,0.0,0.0,0.0,0.0,25,28,41,44,13
m,0.0,0.0,0.0,0.0,0.0,19.434,23.73,0.0,0.0,15.723,10.645,0.0,0.0,0.0,0.0,0.0,36,38,49,51,13
m,0.0,0.0,0.0,0.0,0.0,41.504,41.895,0.0,2.637,41.504,23.828,0.0,0.0,0.0,0.0,0.0,29,40,35,38,13
m,0.0,0.0,0.0,0.0,8.789,38.965,15.723,0.0,0.684,24.121,16.602,0.0,0.0,0.0,0.0,0.0,27,45,43,45,13
m,0.0,0.0,0.0,0.0,0.0,26.465,19.043,0.0,0.0,12.793,9.863,0.0,0.0,0.0,0.0,0.0,40,43,47,49,13
m,0.0,0.0,0.0,0.0,0.0,21.777,31.445,0.0,0.0,15.918,16.602,0.0,0.0,0.0,0.0,0.0,36,39,47,49,13
m,0.0,0.0,0.0,0.0,0.0,14.453,24.023,0.0,0.0,4.004,10.352,0.0,0.0,0.0,0.0,0.0,46,42,44,47,13
m,0.0,0.0,0.0,0.0,0.391,29.004,19.727,0.488,8.594,10.449,11.035,6.25,0.0,0.0,0.0,0.0,24,27,48,51,13
m,0.0,0.0,0.0,0.0,0.0,25.879,23.828,0.0,0.0,11.621,12.402,0.0,0.0,0.0,0.0,0.0,37,40,43,46,13
m,0.0,0.0,0.0,0.0,0.0,20.41,24.414,0.0,0.0,7.812,13.867,0.0,0.0,0.0,0.0,0.0,43,34,48,50,13
m,0.0,0.0,0.0,0.0,0.0,28.125,36.816,0.0,6.934,25.879,19.824,0.0,0.0,0.0,0.0,0.0,25,33,44,46,13
m,0.0,0.0,0.0,0.0,0.0,25.293,22.461,0.0,0.0,10.547,35.645,0.0,0.0,0.0,0.0,0.0,33,35,44,46,13
m,0.0,0.0,0.0,0.0,0.586,29.59,16.992,0.0,0.879,15.332,9.57,0.0,0.0,0.0,0.0,0.0,30,43,49,51,13
m,0.0,0.0,0.0,0.0,0.0,32.52,12.305,0.0,0.0,23.145,9.668,0.0,0.0,0.0,0.0,0.0,34,44,44,46,13
m,0.0,0.0,0.0,0.0,12.109,18.652,19.043,12.598,6.25,5.469,0.0,0.0,0.0,0.0,0.0,0.0,8,11,56,59,13
m,0.0,0.0,0.0,0.0,0.0,24.512,35.352,0.0,0.0,17.188,18.457,0.0,0.0,0.0,0.0,0.0,37,42,41,43,13
m,0.0,0.0,0.0,0.0,0.0,23.828,27.246,0.0,0.0,11.426,13.574,0.0,0.0,0.0,0.0,0.0,43,43,41,43,13
m,0.0,0.0,0.0,0.0,0.0,26.172,25.977,0.0,5.566,14.648,14.355,0.0,0.0,0.0,0.0,0.0,26,33,42,44,13
m,0.0,0.0,0.0,0.0,0.0,22.461,17.871,0.0,0.0,16.992,12.305,0.0,0.0,0.0,0.0,0.0,40,43,49,52,13
m,0.0,0.0,0.0,0.0,0.0,23.73,21.777,0.0,0.0,20.312,8.105,0.0,0.0,0.0,0.0,0.0,37,42,44,47,13
m,0.0,0.0,0.0,0.0,0.0,22.949,40.723,0.0,0.0,25.0,20.41,0.0,0.0,0.0,0.0,0.0,32,34,42,45,13
m,0.0,0.0,0.0,0.0,0.0,26.172,37.207,0.0,5.273,23.73,9.473,0.0,0.0,0.0,0.0,0.0,26,34,41,44,13
m,0.0,0.0,0.0,0.0,0.0,25.977,24.219,0.0,0.0,9.277,10.742,0.0,0.0,0.0,0.0,0.0,35,37,51,53,13
m,0.0,0.0,0.0,0.0,0.0,18.75,30.566,0.0,0.0,20.02,13.086,0.0,0.0,0.0,0.0,0.0,35,43,45,48,13
m,0.0,0.0,0.0,0.0,0.0,22.363,25.879,0.0,0.0,8.789,18.848,0.0,0.0,0.0,0.0,0.0,38,38,49,51,13
m,0.0,0.0,0.0,0.0,0.0,20.801,37.305,0.0,0.0,18.066,12.207,0.0,0.0,0.0,0.0,0.0,31,35,43,45,13
m,0.0,0.0,0.0,0.0,1.855,28.516,29.297,1.27,1.172,17.383,13.965,0.0,0.0,0.0,0.0,0.0,29,30,47,49,13
m,0.0,0.0,0.0,0.0,0.0,28.223,28.906,0.0,0.0,18.945,15.527,0.0,0.0,0.0,0.0,0.0,31,37,42,44,13
m,0.0,0.0,0.0,0.0,5.762,32.812,21.387,0.0,6.836,18.359,12.891,0.0,0.0,0.0,0.0,0.0,27,36,44,46,13
m,0.0,0.0,0.0,0.0,0.0,27.344,30.664,0.0,0.0,16.504,11.426,0.0,0.0,0.0,0.0,0.0,34,38,45,48,13
m,0.0,0.0,0.0,0.0,0.0,19.336,31.543,0.0,0.0,23.438,16.113,0.0,0.0,0.0,0.0,0.0,34,34,46,48,13
m,0.0,0.0,0.0,0.0,0.0,15.43,10.84,0.0,0.0,11.719,5.664,0.0,0.0,0.0,0.0,0.0,41,45,51,54,13
m,0.0,0.0,0.0,0.0,0.0,20.996,8.105,0.0,0.0,5.273,9.668,0.0,0.0,0.0,0.0,0.0,47,48,46,48,13
m,0.0,0.0,0.0,0.0,0.0,27.832,10.547,0.0,0.0,12.598,10.645,0.0,0.0,0.0,0.0,0.0,34,47,45,48,13
m,0.0,0.0,0.0,0.0,0.0,14.16,17.09,0.0,0.0,14.844,6.25,0.0,0.0,0.0,0.0,0.0,40,46,50,53,13
m,0.0,0.0,0.0,0.0,0.0,28.906,23.145,0.0,0.0,22.461,9.375,0.0,0.0,0.0,0.0,0.0,32,38,45,48,13
m,0.0,0.0,0.0,0.0,7.031,38.867,35.254,0.488,1.66,17.578,15.332,0.488,0.0,0.0,0.0,0.0,28,31,45,48,13
m,0.0,0.0,0.0,0.0,0.0,15.723,12.988,0.0,0.0,5.664,6.543,0.0,0.0,0.0,0.0,0.0,43,48,51,53,13
m,0.0,0.0,0.0,0.0,0.0,13.965,6.836,0.0,0.0,8.887,9.668,0.0,0.0,0.0,0.0,0.0,46,49,52,54,13
m,0.0,0.0,0.0,0.0,0.0,21.289,13.672,0.0,0.0,9.375,7.812,0.0,0.0,0.0,0.0,0.0,39,48,50,52,13
m,0.0,0.0,0.0,0.0,0.0,25.488,16.699,0.0,0.0,17.969,9.375,0.0,0.0,0.0,0.0,0.0,41,46,48,51,13
m,0.0,0.0,0.0,0.0,0.0,27.93,11.914,0.0,0.0,11.328,14.746,0.0,0.0,0.0,0.0,0.0,37,40,49,52,13
m,0.0,0.0,0.0,0.0,0.0,29.199,12.305,0.0,0.0,19.629,23.047,0.0,0.0,0.0,0.0,0.0,31,36,47,49,13
m,0.0,0.0,0.0,0.0,0.0,25.488,19.043,0.0,0.0,18.652,14.062,0.0,0.0,0.0,0.0,0.0,43,47,47,49,13
m,0.0,0.0,0.0,0.0,0.0,24.512,27.539,0.0,0.0,25.391,13.77,0.0,0.0,0.0,0.0,0.0,37,34,46,49,13
m,0.0,0.0,0.0,0.0,5.762,40.918,30.273,0.0,8.691,14.258,23.242,1.66,0.0,0.0,0.0,0.0,27,30,40,42,13
m,0.0,0.0,0.0,0.0,0.0,20.312,20.508,0.0,0.0,7.422,9.473,0.0,0.0,0.0,0.0,0.0,40,43,48,51,13
m,0.0,0.0,0.0,0.0,0.0,22.656,6.836,0.0,0.0,32.617,25.586,0.0,0.0,0.0,0.0,0.0,34,31,45,48,13
m,0.0,0.0,0.0,0.0,0.0,20.801,22.363,0.0,0.0,9.766,19.531,0.0,0.0,0.0,0.0,0.0,38,42,45,48,13
m,0.0,0.0,0.0,0.0,0.0,21.289,15.332,0.0,0.0,14.258,4.883,0.0,0.0,0.0,0.0,0.0,41,49,49,52,13
m,0.0,0.0,0.0,0.0,3.809,38.379,25.781,0.0,0.0,22.754,17.969,1.172,0.0,0.0,0.0,0.0,29,30,41,43,13
m,0.0,0.0,0.0,0.0,4.004,44.336,32.715,2.832,14.551,27.246,15.234,3.613,0.0,0.0,0.0,0.0,22,29,36,40,13
m,0.0,0.0,0.0,0.0,4.199,23.828,22.07,0.0,0.0,14.844,11.23,0.0,0.0,0.0,0.0,0.0,28,32,48,50,13
m,0.0,0.0,0.0,0.0,7.422,21.094,23.047,0.488,4.199,10.352,8.398,3.027,0.0,0.0,0.0,0.0,24,29,47,50,13
m,0.0,0.0,0.0,0.0,0.0,17.676,25.781,0.0,0.0,25.488,11.621,0.0,0.0,0.0,0.0,0.0,33,42,46,48,13
m,0.0,0.0,0.0,0.0,0.0,32.52,12.5,0.0,4.492,18.457,10.84,0.0,0.0,0.0,0.0,0.0,27,50,48,50,13
m,0.0,0.0,0.0,0.0,0.0,12.891,6.445,0.0,0.0,11.523,7.617,0.0,0.0,0.0,0.0,0.0,47,50,54,56,13
m,0.0,0.0,0.0,0.0,0.0,21.582,24.609,0.0,0.0,18.652,11.621,0.0,0.0,0.0,0.0,0.0,37,42,48,51,13
m,0.0,0.0,0.0,0.0,0.586,29.199,17.188,0.0,6.738,9.473,5.664,0.0,0.0,0.0,0.0,0.0,26,35,47,50,13
m,0.0,0.0,0.0,0.0,0.0,32.324,31.641,0.0,0.0,17.676,15.039,0.0,0.0,0.0,0.0,0.0,37,37,43,47,13
m,0.0,0.0,0.0,0.0,12.012,28.125,24.805,6.055,10.156,11.621,12.109,2.051,0.0,0.0,0.0,0.0,24,27,45,48,13
m,0.0,0.0,0.0,0.0,0.0,27.148,24.316,0.0,0.0,9.668,12.793,0.0,0.0,0.0,0.0,0.0,38,41,45,48,13
m,0.0,0.0,0.0,0.0,0.0,16.406,25.0,0.0,0.0,6.738,10.645,0.0,0.0,0.0,0.0,0.0,39,43,45,47,13
m,0.0,0.0,0.0,0.0,0.0,25.977,14.355,0.0,1.465,22.168,8.105,0.0,0.0,0.0,0.0,0.0,29,50,47,50,13
m,0.0,0.0,0.0,0.0,0.0,23.145,12.012,0.0,0.0,8.203,12.109,0.0,0.0,0.0,0.0,0.0,34,38,49,51,13
m,0.0,0.0,0.0,0.0,0.0,17.676,14.551,0.0,0.0,8.398,12.012,0.0,0.0,0.0,0.0,0.0,46,47,51,53,13
m,0.0,0.0,0.0,0.0,5.469,34.473,21.875,0.0,6.445,9.668,15.82,0.0,0.0,0.0,0.0,0.0,26,31,46,48,13
m,0.0,0.0,0.0,0.0,0.0,30.664,14.355,0.0,0.0,23.242,26.465,0.0,0.0,0.0,0.0,0.0,34,35,44,46,13
m,0.0,0.0,0.0,0.0,0.0,37.695,33.594,0.0,0.0,30.078,19.922,0.0,0.0,0.0,0.0,0.0,33,34,44,46,13
m,0.0,0.0,0.0,0.0,0.0,24.902,40.137,0.977,3.125,24.219,17.676,0.0,0.0,0.0,0.0,0.0,28,30,41,44,13
m,0.0,0.0,0.0,0.0,0.0,20.801,22.266,0.0,0.0,12.793,11.035,0.0,0.0,0.0,0.0,0.0,42,42,44,47,13
m,0.0,0.0,0.0,0.0,12.207,29.297,7.324,5.469,2.051,25.488,18.945,8.594,0.0,0.0,0.0,0.0,16,19,46,48,13
m,0.0,0.0,0.0,0.0,0.0,21.777,12.988,0.0,0.0,15.82,10.938,0.0,0.0,0.0,0.0,0.0,43,50,47,50,13
m,0.0,0.0,0.0,0.0,0.0,30.273,18.555,0.0,1.074,20.801,10.645,0.0,0.0,0.0,0.0,0.0,30,41,44,46,13
m,0.0,0.0,0.0,0.0,18.066,43.262,30.078,0.0,0.293,24.512,20.215,0.0,0.0,0.0,0.0,0.0,5,36,40,42,13
m,0.0,0.0,0.0,0.0,0.0,10.645,18.066,0.0,0.0,6.836,9.766,0.0,0.0,0.0,0.0,0.0,51,34,51,54,13
m,0.0,0.0,0.0,0.0,0.0,21.875,15.527,0.0,0.0,21.875,11.719,0.0,0.0,0.0,0.0,0.0,37,44,45,47,13
k,0.0,0.0,0.0,0.0,3.516,34.18,10.156,0.0,3.613,36.621,10.645,0.0,0.0,0.0,0.0,0.0,29,44,35,37,11
k,0.0,0.0,0.0,0.0,0.0,34.375,20.117,0.0,7.715,29.98,13.379,0.0,0.0,0.0,0.0,0.0,24,33,34,36,11
k,0.0,0.0,0.391,0.0,0.0,35.84,26.758,0.0,0.0,21.484,29.102,0.0,0.0,0.0,0.0,0.0,34,37,31,33,11
k,0.0,0.0,0.0,0.0,0.0,28.711,27.148,0.0,0.0,28.32,21.289,0.0,0.0,0.0,0.0,0.0,45,43,35,37,11
k,0.0,0.0,0.0,0.0,0.0,46.582,17.09,0.0,0.0,35.156,33.008,0.0,0.0,0.0,0.0,0.0,35,39,32,34,11
k,0.0,0.0,0.0,0.0,0.0,24.609,14.355,0.0,0.0,13.672,9.961,0.0,0.0,0.0,0.0,0.0,45,43,40,43,11
k,0.0,0.0,0.0,0.0,0.0,25.781,12.207,0.0,0.0,21.191,12.891,0.0,0.0,0.0,0.0,0.0,42,44,39,42,11
k,0.0,9.277,10.352,0.0,0.0,49.219,26.465,0.0,0.0,46.094,26.855,0.0,0.0,2.441,8.594,0.0,36,35,21,24,11
k,0.0,0.0,0.0,0.0,0.0,32.227,17.285,0.0,0.0,31.152,15.332,0.0,0.0,0.0,0.0,0.0,34,46,32,35,11
k,0.0,0.0,0.0,0.0,0.0,27.051,23.145,0.0,0.0,27.344,20.703,0.0,0.0,0.0,0.0,0.0,37,43,35,38,11
k,0.0,0.0,0.0,0.0,0.0,24.609,19.336,0.0,0.0,30.957,24.121,0.0,0.0,0.0,0.0,0.0,35,37,38,41,11
k,0.0,0.0,0.0,0.0,0.0,36.035,10.84,0.0,0.0,35.059,17.871,0.0,0.0,0.0,0.0,0.0,41,43,33,36,11
k,0.0,0.0,0.0,0.0,0.0,19.629,18.945,0.0,0.0,28.125,15.82,0.0,0.0,0.0,0.0,0.0,43,48,38,41,11
k,0.0,2.441,0.0,0.0,0.0,37.598,14.355,0.0,0.0,36.816,23.34,0.0,0.0,0.0,2.246,0.0,36,39,27,29,11
k,0.0,0.0,0.0,0.0,0.0,26.172,20.996,0.0,0.0,19.141,24.512,0.0,0.0,0.0,0.0,0.0,40,43,35,37,11
k,0.0,0.0,0.0,0.0,0.0,29.102,8.105,0.0,0.0,22.461,4.785,0.0,0.0,0.0,0.0,0.0,43,55,42,45,11
k,0.0,0.0,0.0,0.0,0.0,23.926,12.109,0.0,0.0,28.809,9.766,0.0,0.0,0.0,0.0,0.0,36,46,35,38,11
k,0.0,0.0,0.293,0.0,0.0,39.746,22.852,0.0,0.0,22.852,23.926,0.0,0.0,0.0,0.0,0.0,38,32,31,34,11
k,0.0,0.0,0.0,0.0,0.0,21.289,16.797,0.0,0.0,30.371,16.797,0.0,0.0,0.0,0.0,0.0,39,44,39,42,11
k,0.0,0.0,0.0,0.0,0.0,20.02,14.746,0.0,0.0,16.797,17.969,0.0,0.0,0.0,0.0,0.0,37,37,43,45,11
k,0.0,2.148,0.586,0.0,0.0,38.086,20.508,0.0,0.0,34.082,28.125,0.0,0.0,0.0,0.293,0.0,33,39,28,31,11
k,0.0,0.0,0.0,0.0,0.0,33.398,18.164,0.0,0.0,25.098,16.211,0.0,0.0,0.0,0.0,0.0,37,38,36,38,11
k,0.0,0.0,0.0,0.0,0.0,21.582,0.0,0.0,0.0,29.785,0.0,0.0,0.0,0.0,0.0,0.0,31,64,41,42,11
k,0.0,0.0,0.0,0.0,0.0,25.684,11.035,0.0,0.0,27.539,9.766,0.0,0.0,0.0,0.0,0.0,34,48,38,40,11
k,0.0,0.0,0.0,0.0,0.0,22.363,4.102,0.0,0.0,9.668,13.574,0.0,0.0,0.0,0.0,0.0,43,46,42,45,11
k,0.0,0.0,0.0,0.0,0.0,27.344,19.043,0.0,0.0,22.461,20.898,0.0,0.0,0.0,0.0,0.0,38,41,38,41,11
k,0.0,0.0,0.0,0.0,0.0,33.887,18.848,0.0,0.0,37.109,2.246,0.0,0.0,0.0,0.0,0.0,37,40,33,35,11
k,0.0,0.0,0.0,0.0,0.0,34.277,11.816,0.0,0.0,29.492,16.309,0.0,0.0,0.0,0.0,0.0,42,47,36,39,11
k,0.0,0.0,0.0,0.0,0.0,26.074,28.418,0.0,0.0,27.539,24.707,0.0,0.0,0.0,0.0,0.0,43,39,37,39,11
k,0.0,0.0,0.879,0.0,0.0,37.695,10.938,0.0,0.195,29.59,16.211,0.0,0.0,0.0,0.0,0.0,31,49,30,33,11
k,0.0,0.0,0.0,0.0,0.0,30.176,20.41,0.0,0.0,12.012,21.777,0.0,0.0,0.0,0.0,0.0,39,44,32,35,11
k,0.0,0.0,0.0,0.0,0.0,22.168,8.887,0.0,0.0,18.652,8.301,0.0,0.0,0.0,0.0,0.0,45,53,43,46,11
k,0.0,3.027,3.32,0.0,0.0,2.832,0.0,0.0,0.0,51.367,12.305,0.0,0.0,0.0,0.0,0.0,32,35,28,31,11
k,0.0,0.0,0.0,0.0,0.0,20.117,7.031,0.0,0.0,16.992,14.648,0.0,0.0,0.0,0.0,0.0,45,46,46,48,11
k,0.0,0.0,0.0,0.0,0.0,23.438,19.336,0.0,0.0,21.68,17.773,0.0,0.0,0.0,0.0,0.0,42,40,38,40,11
k,0.0,0.0,0.0,0.0,0.0,17.188,25.293,0.0,0.0,22.852,10.84,0.0,0.0,0.0,0.0,0.0,45,42,38,41,11
k,0.0,0.0,0.0,0.0,0.0,25.488,20.215,0.0,0.0,20.801,20.508,0.0,0.0,0.0,0.0,0.0,43,41,37,40,11
k,0.0,0.0,0.0,0.0,0.0,28.418,25.977,0.0,0.0,36.719,15.82,0.0,0.0,0.0,0.0,0.0,33,34,36,39,11
k,0.0,2.637,7.52,0.0,0.586,34.961,22.266,0.0,4.199,51.66,4.102,0.0,3.125,0.488,4.297,0.0,21,39,22,26,11
k,0.0,0.0,0.0,0.0,0.0,28.418,15.82,0.0,0.0,21.289,19.238,0.0,0.0,0.0,0.0,0.0,43,43,39,42,11
k,0.0,0.0,0.0,0.0,0.0,24.707,15.137,0.0,0.0,25.195,16.699,0.0,0.0,0.0,0.0,0.0,38,40,36,39,11
k,0.0,0.0,2.539,0.0,0.0,12.109,26.074,0.0,0.0,44.434,22.754,0.0,0.0,2.441,2.051,0.0,33,35,27,29,11
k,0.0,0.0,0.0,0.0,0.0,17.285,12.402,0.0,0.0,16.113,10.547,0.0,0.0,0.0,0.0,0.0,45,44,44,46,11
k,0.0,0.0,0.0,0.0,0.0,29.59,24.316,0.0,0.0,31.348,21.191,0.0,0.0,0.0,0.0,0.0,48,42,37,40,11
k,0.0,0.0,0.0,0.0,0.0,20.02,22.363,0.0,0.0,34.082,0.0,0.0,0.0,0.0,0.0,0.0,37,37,37,39,11
k,0.0,0.0,0.0,0.0,0.0,27.539,21.68,0.586,2.344,31.055,17.578,0.0,0.0,0.0,0.0,0.0,27,30,32,35,11
k,0.0,0.0,0.0,0.0,0.0,22.363,9.082,0.0,0.0,11.133,9.961,0.0,0.0,0.0,0.0,0.0,43,52,39,42,11
k,0.0,0.0,0.0,0.0,0.0,29.492,23.145,0.0,0.0,28.223,22.266,0.0,0.0,0.0,0.0,0.0,38,41,37,40,11
k,0.0,0.0,0.0,0.0,0.0,23.145,14.551,0.0,0.0,30.371,12.305,0.0,0.0,0.0,0.0,0.0,33,47,35,38,11
k,0.0,0.0,0.0,0.0,0.0,10.449,17.773,0.0,0.0,10.059,13.281,0.0,0.0,0.0,0.0,0.0,52,40,45,47,11
k,0.0,0.0,0.0,0.0,0.0,18.945,14.355,0.0,0.0,19.238,8.984,0.0,0.0,0.0,0.0,0.0,38,43,44,47,11
k,0.0,0.0,0.0,0.0,0.0,14.16,12.695,0.0,0.0,18.945,8.398,0.0,0.0,0.0,0.0,0.0,46,47,43,45,11
k,0.0,0.0,0.0,0.0,0.0,29.59,19.141,0.0,0.0,26.367,15.527,0.0,0.0,0.0,0.0,0.0,36,43,32,34,11
k,0.0,0.0,0.0,0.0,0.0,20.02,15.137,0.0,0.0,21.191,8.984,0.0,0.0,0.0,0.0,0.0,48,47,40,42,11
k,0.0,2.051,2.441,0.0,3.418,49.609,21.191,0.0,24.121,20.605,16.699,0.0,0.0,0.0,1.465,0.0,5,38,28,30,11
k,0.0,0.0,0.0,0.0,0.0,16.602,11.816,0.0,0.0,25.488,4.395,0.0,0.0,0.0,0.0,0.0,44,50,42,44,11
k,0.0,0.0,0.0,0.0,0.0,15.527,20.703,0.0,0.0,17.09,12.988,0.0,0.0,0.0,0.0,0.0,43,44,42,44,11
k,0.0,0.391,1.953,0.0,0.0,26.27,29.297,0.977,5.664,48.535,8.887,0.0,0.0,0.293,1.27,0.0,26,29,28,30,11
k,0.0,0.0,0.0,0.0,0.0,37.012,15.82,0.0,0.0,34.082,14.551,0.0,0.0,0.0,0.0,0.0,35,46,36,39,11
k,0.0,0.0,0.0,0.0,0.0,23.242,18.359,0.0,0.0,32.617,19.922,0.0,0.0,0.0,0.0,0.0,40,41,38,41,11
k,0.0,0.0,0.0,0.0,0.0,28.906,23.535,0.0,0.0,38.184,19.141,0.0,0.0,0.0,0.0,0.0,38,41,32,35,11
k,0.0,0.0,0.0,0.0,0.0,37.5,9.082,0.0,0.0,21.484,14.16,0.0,0.0,0.0,0.0,0.0,41,51,35,38,11
k,0.0,2.441,2.734,0.0,0.0,39.16,20.996,0.0,0.0,23.926,22.07,0.0,0.0,0.781,0.0,0.0,44,43,27,30,11
k,0.0,0.0,0.0,0.0,0.0,19.336,15.039,0.0,0.0,28.418,2.246,0.0,0.0,0.0,0.0,0.0,39,43,41,44,11
k,0.0,4.297,0.586,0.0,0.0,23.535,27.246,0.0,0.0,31.152,20.605,0.0,0.0,4.102,3.809,0.0,43,31,23,26,11
k,0.0,0.0,0.0,0.0,0.0,37.793,14.941,0.0,0.0,12.5,25.098,0.0,0.0,0.0,0.0,0.0,38,35,34,37,11
k,0.0,0.0,0.0,0.0,0.0,27.734,20.312,0.0,0.0,13.477,18.457,0.0,0.0,0.0,0.0,0.0,39,37,34,36,11
k,0.0,0.0,0.0,0.0,0.0,16.211,17.773,0.0,0.0,22.559,11.719,0.0,0.0,0.0,0.0,0.0,41,39,38,41,11
k,0.0,0.0,0.0,0.0,0.0,15.43,9.082,0.0,0.0,16.016,3.516,0.0,0.0,0.0,0.0,0.0,47,49,43,45,11
k,0.0,0.0,0.0,0.0,0.0,23.73,23.535,0.0,0.0,41.602,0.0,0.0,0.0,0.0,0.0,0.0,38,35,35,37,11
k,0.0,0.0,0.0,0.0,0.0,21.289,13.086,0.0,0.0,21.973,10.938,0.0,0.0,0.0,0.0,0.0,42,39,36,38,11
